market_id,cluster_id,cluster_label,question,resolution_criteria
825448,0,2026 US Governor primaries,Will Katie Porter advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825450,0,2026 US Governor primaries,Will Tom Steyer advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825452,0,2026 US Governor primaries,Will Tony Thurmond advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825454,0,2026 US Governor primaries,Will Betty Yee advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825456,0,2026 US Governor primaries,Will Ché Ahn advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825458,0,2026 US Governor primaries,Will Sophia Brink advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825460,0,2026 US Governor primaries,Will Steve Hilton advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825462,0,2026 US Governor primaries,Will Kyle Langford advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825464,0,2026 US Governor primaries,Will Jimmy Parker advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825466,0,2026 US Governor primaries,Will Leo Zacky advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825468,0,2026 US Governor primaries,Will Ryan Tillman advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825470,0,2026 US Governor primaries,Will Leonard Jackson advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
825472,0,2026 US Governor primaries,Will Nicholas Thompson advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
954966,0,2026 US Governor primaries,Will Nicki Minaj advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
1237410,0,2026 US Governor primaries,Will Matt Mahan advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
1559772,0,2026 US Governor primaries,Will Elaine Culotti advance from the 2026 California Governor primary election?,"The non-partisan primary election for Governor of California is scheduled to take place on June 2, 2026. The top two candidates in this election by number of votes won will advance to the general election for Governor of California.

This market will resolve to “Yes” If the listed candidate advances from the primary to the general election for Governor of California. Otherwise this market will resolve to “No”.

If no 2026 California gubernatorial primary takes place by December 31, 2026, this market will resolve to “No.”

This market will resolve based on the results of the primary election for Governor of California as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the government of California, specifically the Office of the Secretary of State."
568116,30,Trump removal/impeachment,Will Trump be impeached by end of 2026?,"This market will resolve to “Yes“ if the US House of Representatives by simple majority vote to approve or pass one or more articles of impeachment of President Donald Trump, between July 24, 2025, and December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Neither trial nor conviction by the US Senate, nor removal from office, is necessary to resolve this market to “Yes“.

The primary resolution source for this market will be information from the federal government of the United States, however a consensus of credible reporting will be used."
619169,32,GOP nuclear option (filibuster),Will the GOP use 'Nuclear Option' to break filibuster by October 31?,"This market will resolve to ""Yes"" if the US Senate passes a motion to invoke cloture and end debate on any part of the legislative process, with such a cloture motion receiving Yea votes from fewer than three-fifths of the Senators by October 31, 2025, 11:59 PM ET. Otherwise, this market will resolve ""No"".

Confirmations are considered part of the Senate’s “advice and consent” function, not part of the Senate’s “legislative process,” and will therefore not count towards this market's resolution.

The resolution source for this market will be official information from the U.S. government."
657471,32,GOP nuclear option (filibuster),GOP uses 'Nuclear Option' to break filibuster by December 31?,"This market will resolve to ""Yes"" if the US Senate passes a motion to invoke cloture and end debate on any part of the legislative process, with such a cloture motion receiving Yea votes from fewer than three-fifths of the Senators by December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve ""No"".

Confirmations are considered part of the Senate’s “advice and consent” function, not part of the Senate’s “legislative process,” and will therefore not count towards this market's resolution.

The resolution source for this market will be official information from the U.S. government."
677320,32,GOP nuclear option (filibuster),"GOP uses 'Nuclear Option' to break filibuster by March 31, 2026?","This market will resolve to ""Yes"" if the US Senate passes a motion to invoke cloture and end debate on any part of the legislative process, with such a cloture motion receiving Yea votes from fewer than three-fifths of the Senators by March 31, 2026, 11:59 PM ET. Otherwise, this market will resolve ""No"".

Confirmations are considered part of the Senate’s “advice and consent” function, not part of the Senate’s “legislative process,” and will therefore not count towards this market's resolution.

The resolution source for this market will be official information from the U.S. government."
1090190,32,GOP nuclear option (filibuster),"GOP uses 'Nuclear Option' to break filibuster by December 31, 2026?","This market will resolve to ""Yes"" if the US Senate passes a motion to invoke cloture and end debate on any part of the legislative process, with such a cloture motion receiving Yea votes from fewer than three-fifths of the Senators by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve ""No"".

Confirmations are considered part of the Senate’s “advice and consent” function, not part of the Senate’s “legislative process,” and will therefore not count towards this market's resolution.

The resolution source for this market will be official information from the U.S. government."
566760,4,Trump pardons (before 2027),Will Trump pardon Ghislaine Maxwell by end of 2026?,"This market will resolve to ""Yes"" if Ghislaine Maxwell receives a presidential pardon, commutation, or reprieve from Donald Trump between July 23, 2025 and December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

If it becomes impossible for Trump issue a federal pardon, commutation, or reprieve within this market's timeframe, it may immediately resolve to ""No"".

The primary resolution source for whether a person is pardoned or not will be official information from the US government, however a consensus of credible reporting will also be used."
884888,5,US political arrests (before 2027),"Tim Walz charged by March 31, 2026?","This market will resolve to “Yes” if any Federal or State jurisdiction of the United States formally charges or otherwise announces a criminal indictment of Governor Tim Walz by March 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

For the purposes of this market the District of Columbia and any county, municipality, or other subdivision of a State shall be included within the definition of a State.

The primary resolution source for this market will be official information from US governmental sources, however a wide consensus of credible reporting will also be used."
1046969,5,US political arrests (before 2027),"Tim Walz charged by December 31, 2026?","This market will resolve to “Yes” if any Federal or State jurisdiction of the United States formally charges or otherwise announces a criminal indictment of Governor Tim Walz by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

For the purposes of this market the District of Columbia and any county, municipality, or other subdivision of a State shall be included within the definition of a State.

The primary resolution source for this market will be official information from US governmental sources, however a wide consensus of credible reporting will also be used."
2126997,44,Sinaloa Governor tenure (Rocha),Ruben Rocha out as Governor of Sinaloa by May 31?,"This market will resolve to “Yes” if Ruben Rocha Moya ceases to be the Governor of Sinaloa for any period of time between market creation and May 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Rocha Moya’s resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

If the specified individual is detained, effectively removed from the specified position, or otherwise permanently prevented from fulfilling the duties of the specified position within this market’s timeframe, it will qualify for a “Yes” resolution.

The resolution source for this market will be official information from Ruben Rocha Moya and the governments of Mexico and Sinaloa; however, a consensus of credible reporting may also be used."
2326049,44,Sinaloa Governor tenure (Rocha),Ruben Rocha out as Governor of Sinaloa by June 30?,"This market will resolve to “Yes” if Ruben Rocha Moya ceases to be the Governor of Sinaloa for any period of time between market creation and June 30, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Rocha Moya’s resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

If the specified individual is detained, effectively removed from the specified position, or otherwise permanently prevented from fulfilling the duties of the specified position within this market’s timeframe, it will qualify for a “Yes” resolution.

The resolution source for this market will be official information from Ruben Rocha Moya and the governments of Mexico and Sinaloa; however, a consensus of credible reporting may also be used."
1403679,36,Romanian PM tenure (Bolojan),Romanian PM Bolojan out by December 31?,"This market will resolve to “Yes” if Ilie Bolojan ceases to be Prime Minister of Romania for any period of time between market creation and the specified date (ET). Otherwise, this market will resolve to “No”.

An announcement of Ilie Bolojan's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from Ilie Bolojan and the government of Romania; however, a consensus of credible reporting may also be used."
2158709,36,Romanian PM tenure (Bolojan),Romanian PM Bolojan out by June 30?,"This market will resolve to “Yes” if Ilie Bolojan ceases to be Prime Minister of Romania for any period of time between market creation and the specified date (ET). Otherwise, this market will resolve to “No”.

An announcement of Ilie Bolojan's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from Ilie Bolojan and the government of Romania; however, a consensus of credible reporting may also be used."
2166347,36,Romanian PM tenure (Bolojan),Romanian PM Bolojan out by May 31?,"This market will resolve to “Yes” if Ilie Bolojan ceases to be Prime Minister of Romania for any period of time between market creation and the specified date (ET). Otherwise, this market will resolve to “No”.

An announcement of Ilie Bolojan's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from Ilie Bolojan and the government of Romania; however, a consensus of credible reporting may also be used."
1553247,21,SAVE Act becomes law,"SAVE Act becomes law by April 30, 2026?","This market will resolve to “Yes” if any bill, measure, or resolution that requires proof of U.S. citizenship as a condition for registering to vote or to vote in U.S. federal elections is passed by both chambers of the U.S. Congress and signed into law, or is otherwise enacted into U.S. federal law, by the specified date, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Examples of qualifying legislation include H.R. 22, the “SAVE Act,” and H.R. 7296, the “SAVE America Act.”

The primary resolution source for this market will be official information from the government of the United States; however, a consensus of credible reporting may also be used."
1553248,21,SAVE Act becomes law,"SAVE Act becomes law by December 31, 2026?","This market will resolve to “Yes” if any bill, measure, or resolution that requires proof of U.S. citizenship as a condition for registering to vote or to vote in U.S. federal elections is passed by both chambers of the U.S. Congress and signed into law, or is otherwise enacted into U.S. federal law, by the specified date, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Examples of qualifying legislation include H.R. 22, the “SAVE Act,” and H.R. 7296, the “SAVE America Act.”

The primary resolution source for this market will be official information from the government of the United States; however, a consensus of credible reporting may also be used."
2097633,21,SAVE Act becomes law,"SAVE Act becomes law by May 31, 2026?","This market will resolve to “Yes” if any bill, measure, or resolution that requires proof of U.S. citizenship as a condition for registering to vote or to vote in U.S. federal elections is passed by both chambers of the U.S. Congress and signed into law, or is otherwise enacted into U.S. federal law, by the specified date, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Examples of qualifying legislation include H.R. 22, the “SAVE Act,” and H.R. 7296, the “SAVE America Act.”

The primary resolution source for this market will be official information from the government of the United States; however, a consensus of credible reporting may also be used."
2365109,21,SAVE Act becomes law,"SAVE Act becomes law by June 30, 2026?","This market will resolve to “Yes” if any bill, measure, or resolution that requires proof of U.S. citizenship as a condition for registering to vote or to vote in U.S. federal elections is passed by both chambers of the U.S. Congress and signed into law, or is otherwise enacted into U.S. federal law, by the specified date, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Examples of qualifying legislation include H.R. 22, the “SAVE Act,” and H.R. 7296, the “SAVE America Act.”

The primary resolution source for this market will be official information from the government of the United States; however, a consensus of credible reporting may also be used."
568117,30,Trump removal/impeachment,"Will Trump resign by December 31, 2026?","This market will resolve to ""Yes"" if President of the United States Donald Trump announces he has resigned or will resign the presidency by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

If it becomes impossible for Donald Trump to resign or to announce his resignation (e.g., due to his removal from office by other means, etc.), this market will immediately resolve to ""No.""

For this market to resolve to ""Yes,"" it is only necessary that Trump announce that he has resigned or will resign. Whether he actually resigns will have no bearing on the resolution of this market.

The primary resolution source for this market will be official information from the US federal government; however, a consensus of credible reporting will also be used."
665209,30,Trump removal/impeachment,Will Trump be impeached by June 30?,"This market will resolve to “Yes“ if the US House of Representatives by simple majority vote to approve or pass one or more articles of impeachment of President Donald Trump, by June 30, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Neither trial nor conviction by the US Senate, nor removal from office, is necessary to resolve this market to “Yes“.

The primary resolution source for this market will be information from the federal government of the United States, however a consensus of credible reporting will be used."
601921,12,Brazil presidential election,Will Tarcisio de Frietas qualify for Brazil's presidential runoff?,"General elections are scheduled to take place in Brazil on October 4, 2026. If no candidate wins outright in the first round, the top two candidates proceed to a runoff.

This market will resolve to ""Yes"" if the listed candidate advances to Brazil's presidential runoff election or otherwise wins outright in the first round. Otherwise, this market will resolve to ""No"".

If the president is decided in the first round of the election but the listed candidate is not the winner or the result of this election isn't known definitively by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/)."
601922,12,Brazil presidential election,Will Luiz Inácio Lula da Silva qualify for Brazil's presidential runoff?,"General elections are scheduled to take place in Brazil on October 4, 2026. If no candidate wins outright in the first round, the top two candidates proceed to a runoff.

This market will resolve to ""Yes"" if the listed candidate advances to Brazil's presidential runoff election or otherwise wins outright in the first round. Otherwise, this market will resolve to ""No"".

If the president is decided in the first round of the election but the listed candidate is not the winner or the result of this election isn't known definitively by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/)."
601923,12,Brazil presidential election,Will Jair Bolsonaro qualify for Brazil's presidential runoff?,"General elections are scheduled to take place in Brazil on October 4, 2026. If no candidate wins outright in the first round, the top two candidates proceed to a runoff.

This market will resolve to ""Yes"" if the listed candidate advances to Brazil's presidential runoff election or otherwise wins outright in the first round. Otherwise, this market will resolve to ""No"".

If the president is decided in the first round of the election but the listed candidate is not the winner or the result of this election isn't known definitively by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/)."
601924,12,Brazil presidential election,Will Fernando Haddad qualify for Brazil's presidential runoff?,"General elections are scheduled to take place in Brazil on October 4, 2026. If no candidate wins outright in the first round, the top two candidates proceed to a runoff.

This market will resolve to ""Yes"" if the listed candidate advances to Brazil's presidential runoff election or otherwise wins outright in the first round. Otherwise, this market will resolve to ""No"".

If the president is decided in the first round of the election but the listed candidate is not the winner or the result of this election isn't known definitively by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/)."
601925,12,Brazil presidential election,Will Michelle Bolsonaro qualify for Brazil's presidential runoff?,"General elections are scheduled to take place in Brazil on October 4, 2026. If no candidate wins outright in the first round, the top two candidates proceed to a runoff.

This market will resolve to ""Yes"" if the listed candidate advances to Brazil's presidential runoff election or otherwise wins outright in the first round. Otherwise, this market will resolve to ""No"".

If the president is decided in the first round of the election but the listed candidate is not the winner or the result of this election isn't known definitively by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/)."
898654,12,Brazil presidential election,Will Flavio Bolsonaro qualify for Brazil's presidential runoff?,"General elections are scheduled to take place in Brazil on October 4, 2026. If no candidate wins outright in the first round, the top two candidates proceed to a runoff.

This market will resolve to ""Yes"" if the listed candidate advances to Brazil's presidential runoff election or otherwise wins outright in the first round. Otherwise, this market will resolve to ""No"".

If the president is decided in the first round of the election but the listed candidate is not the winner or the result of this election isn't known definitively by June 30, 2027, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Brazilian government, specifically the Superior Electoral Court (Tribunal Superior Eleitoral, TSE) (e.g., https://dadosabertos.tse.jus.br/)."
631317,26,French PM tenure (Lecornu),Lecornu  out as French PM by October 31?,"This market will resolve to “Yes” if Sébastien Lecornu ceases to be Prime Minister of France for any period of time between market creation and the specified date (ET). Otherwise, this market will resolve to “No”.

An announcement of Sébastien Lecornu's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from Sébastien Lecornu and the government of France; however, a consensus of credible reporting may also be used."
631316,26,French PM tenure (Lecornu),Lecornu  out as French PM by December 31?,"This market will resolve to “Yes” if Sébastien Lecornu ceases to be Prime Minister of France for any period of time between market creation and the specified date (ET). Otherwise, this market will resolve to “No”.

An announcement of Sébastien Lecornu's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from Sébastien Lecornu and the government of France; however, a consensus of credible reporting may also be used."
651772,26,French PM tenure (Lecornu),Lecornu  out as French PM by November 30?,"This market will resolve to “Yes” if Sébastien Lecornu ceases to be Prime Minister of France for any period of time between market creation and the specified date (ET). Otherwise, this market will resolve to “No”.

An announcement of Sébastien Lecornu's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from Sébastien Lecornu and the government of France; however, a consensus of credible reporting may also be used."
813507,26,French PM tenure (Lecornu),"Lecornu  out as French PM by June 30, 2026?","This market will resolve to “Yes” if Sébastien Lecornu ceases to be Prime Minister of France for any period of time between market creation and the specified date (ET). Otherwise, this market will resolve to “No”.

An announcement of Sébastien Lecornu's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from Sébastien Lecornu and the government of France; however, a consensus of credible reporting may also be used."
813508,26,French PM tenure (Lecornu),"Lecornu  out as French PM by December 31, 2026?","This market will resolve to “Yes” if Sébastien Lecornu ceases to be Prime Minister of France for any period of time between market creation and the specified date (ET). Otherwise, this market will resolve to “No”.

An announcement of Sébastien Lecornu's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from Sébastien Lecornu and the government of France; however, a consensus of credible reporting may also be used."
1316930,13,Jeffrey Epstein revelations,Will anyone be jailed over Epstein disclosures? ,"This market will resolve to “Yes” if, by December 31, 2026, 11:59 PM ET, any individual serves any time in a federal, state, or local U.S. jail or prison, and the cause of that incarceration is attributed to information contained in files related to Jeffrey Epstein released by the federal government on or after December 19, 2025. Otherwise, this market will resolve to “No.”

A qualifying incarceration must be caused by information included in Epstein-related files released on or after December 19, 2025. The cause of incarceration may be established through official charging documents, court rulings, sentencing statements, or through a clear consensus of credible reporting attributing the incarceration to information contained in those released files. Incarceration driven by information that was publicly known before December 19, 2025, or by reasons unrelated to the content of the released Epstein-related files, will not qualify.

The resolution source for this market will be official court records or government statements, however a consensus of credible reporting may also be used."
734792,1,Trump state visits 2026,Will Donald Trump visit Alabama in 2026?,"If U.S. President Donald Trump visits the listed state between January 1 and December 31, 2026, 11:59 PM ET, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".

For the purpose of this market, a ""visit"" is defined as Trump physically entering the terrestrial territory of the listed state. Whether or not Trump enters the state’s airspace during the timeframe of this market will have no bearing on a positive resolution.

The primary resolution source for this information will be official information from the government of the United States of America, official information from Trump, or released by his verified social media accounts (e.g., https://twitter.com/POTUS); however, a consensus of credible reporting will also be used."
734802,1,Trump state visits 2026,Will Donald Trump visit Arizona in 2026?,"If U.S. President Donald Trump visits the listed state between January 1 and December 31, 2026, 11:59 PM ET, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".

For the purpose of this market, a ""visit"" is defined as Trump physically entering the terrestrial territory of the listed state. Whether or not Trump enters the state’s airspace during the timeframe of this market will have no bearing on a positive resolution.

The primary resolution source for this information will be official information from the government of the United States of America, official information from Trump, or released by his verified social media accounts (e.g., https://twitter.com/POTUS); however, a consensus of credible reporting will also be used."
734813,1,Trump state visits 2026,Will Donald Trump visit California in 2026?,"If U.S. President Donald Trump visits the listed state between January 1 and December 31, 2026, 11:59 PM ET, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".

For the purpose of this market, a ""visit"" is defined as Trump physically entering the terrestrial territory of the listed state. Whether or not Trump enters the state’s airspace during the timeframe of this market will have no bearing on a positive resolution.

The primary resolution source for this information will be official information from the government of the United States of America, official information from Trump, or released by his verified social media accounts (e.g., https://twitter.com/POTUS); however, a consensus of credible reporting will also be used."
734823,1,Trump state visits 2026,Will Donald Trump visit Connecticut in 2026?,"If U.S. President Donald Trump visits the listed state between January 1 and December 31, 2026, 11:59 PM ET, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".

For the purpose of this market, a ""visit"" is defined as Trump physically entering the terrestrial territory of the listed state. Whether or not Trump enters the state’s airspace during the timeframe of this market will have no bearing on a positive resolution.

The primary resolution source for this information will be official information from the government of the United States of America, official information from Trump, or released by his verified social media accounts (e.g., https://twitter.com/POTUS); however, a consensus of credible reporting will also be used."
