market_id,cluster_id,cluster_label,question,resolution_criteria
657427,2,Israel-Gaza/Hamas conflict & ceasefire,Israel x Hamas Ceasefire Phase II by November 30?,"On October 8, an agreement on an initial ceasefire (Phase 1) was announced, constituting a halt in fighting, a partial Israeli pullback to a “yellow line,” prisoner swaps, expanded aid, and the release of hostages. A second phase of the deal, yet to be negotiated, is expected to address further Israeli withdrawal, Hamas’s disarmament, and the establishment of new security and governance arrangements in Gaza.

This market will resolve to ""Yes"" if an official agreement for the second phase of the Israel–Hamas ceasefire, defined as a publicly announced mutual agreement, is reached between Israel and Hamas by November 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”.

If the agreement is officially reached before the resolution date, this market will resolve to ""Yes,"" regardless of if/when the agreement goes into effect.

For purposes of this market, a “second phase” ceasefire agreement refers to a deal publicly acknowledged by both Israel and Hamas (directly or via recognized mediators such as the U.S., Egypt, or Qatar) that goes beyond the Phase 1 initial truce and includes commitments towards a comprehensive or “full” ceasefire.  Any agreement that is publicly described by the parties, or by mediators on their behalf, as the completion of “Phase 2” of the ceasefire will qualify, regardless of whether it includes further Israeli withdrawals beyond the “yellow line,” or agreements by Hamas to disarm.

An extension or continuation of the Phase 1 arrangement alone will not qualify.

This market's resolution will be based on official announcements from both Israel and Hamas, however a wide consensus of credible media reporting will also qualify."
957644,2,Israel-Gaza/Hamas conflict & ceasefire,Israel x Hamas Ceasefire Phase II by January 31?,"On October 8, an agreement on an initial ceasefire (Phase 1) was announced, constituting a halt in fighting, a partial Israeli pullback to a “yellow line,” prisoner swaps, expanded aid, and the release of hostages. A second phase of the deal, yet to be negotiated, is expected to address further Israeli withdrawal, Hamas’s disarmament, and the establishment of new security and governance arrangements in Gaza.

This market will resolve to ""Yes"" if an official agreement for the second phase of the Israel–Hamas ceasefire, defined as a publicly announced mutual agreement, is reached between Israel and Hamas by January 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

If the agreement is officially reached before the resolution date, this market will resolve to ""Yes,"" regardless of if/when the agreement goes into effect.

For purposes of this market, a “second phase” ceasefire agreement refers to a deal publicly acknowledged by both Israel and Hamas (directly or via recognized mediators such as the U.S., Egypt, or Qatar) that goes beyond the Phase 1 initial truce and includes commitments towards a comprehensive or “full” ceasefire.  Any agreement that is publicly described by the parties, or by mediators on their behalf, as the completion of “Phase 2” of the ceasefire will qualify, regardless of whether it includes further Israeli withdrawals beyond the “yellow line,” or agreements by Hamas to disarm.

An extension or continuation of the Phase 1 arrangement alone will not qualify.

This market's resolution will be based on official announcements from both Israel and Hamas, however a wide consensus of credible media reporting will also qualify."
957645,2,Israel-Gaza/Hamas conflict & ceasefire,Israel x Hamas Ceasefire Phase II by February 28?,"On October 8, an agreement on an initial ceasefire (Phase 1) was announced, constituting a halt in fighting, a partial Israeli pullback to a “yellow line,” prisoner swaps, expanded aid, and the release of hostages. A second phase of the deal, yet to be negotiated, is expected to address further Israeli withdrawal, Hamas’s disarmament, and the establishment of new security and governance arrangements in Gaza.

This market will resolve to ""Yes"" if an official agreement for the second phase of the Israel–Hamas ceasefire, defined as a publicly announced mutual agreement, is reached between Israel and Hamas by February 28, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

If the agreement is officially reached before the resolution date, this market will resolve to ""Yes,"" regardless of if/when the agreement goes into effect.

For purposes of this market, a “second phase” ceasefire agreement refers to a deal publicly acknowledged by both Israel and Hamas (directly or via recognized mediators such as the U.S., Egypt, or Qatar) that goes beyond the Phase 1 initial truce and includes commitments towards a comprehensive or “full” ceasefire.  Any agreement that is publicly described by the parties, or by mediators on their behalf, as the completion of “Phase 2” of the ceasefire will qualify, regardless of whether it includes further Israeli withdrawals beyond the “yellow line,” or agreements by Hamas to disarm.

An extension or continuation of the Phase 1 arrangement alone will not qualify.

This market's resolution will be based on official announcements from both Israel and Hamas, however a wide consensus of credible media reporting will also qualify."
957646,2,Israel-Gaza/Hamas conflict & ceasefire,Israel x Hamas Ceasefire Phase II by June 30?,"On October 8, an agreement on an initial ceasefire (Phase 1) was announced, constituting a halt in fighting, a partial Israeli pullback to a “yellow line,” prisoner swaps, expanded aid, and the release of hostages. A second phase of the deal, yet to be negotiated, is expected to address further Israeli withdrawal, Hamas’s disarmament, and the establishment of new security and governance arrangements in Gaza.

This market will resolve to ""Yes"" if an official agreement for the second phase of the Israel–Hamas ceasefire, defined as a publicly announced mutual agreement, is reached between Israel and Hamas by June 30, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

If the agreement is officially reached before the resolution date, this market will resolve to ""Yes,"" regardless of if/when the agreement goes into effect.

For purposes of this market, a “second phase” ceasefire agreement refers to a deal publicly acknowledged by both Israel and Hamas (directly or via recognized mediators such as the U.S., Egypt, or Qatar) that goes beyond the Phase 1 initial truce and includes commitments towards a comprehensive or “full” ceasefire.  Any agreement that is publicly described by the parties, or by mediators on their behalf, as the completion of “Phase 2” of the ceasefire will qualify, regardless of whether it includes further Israeli withdrawals beyond the “yellow line,” or agreements by Hamas to disarm.

An extension or continuation of the Phase 1 arrangement alone will not qualify.

This market's resolution will be based on official announcements from both Israel and Hamas, however a wide consensus of credible media reporting will also qualify."
1097263,4,Venezuela crisis & US action,"Nicolás Maduro released from custody by December 31, 2026?","This market will resolve to ""Yes"" if Nicolás Maduro is released from custody by the listed date, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

If Nicolás Maduro is released but remains under house arrest, the market will still resolve to ""Yes"".

If Nicolás Maduro is released on parole, bond, or any other condition that results in them leaving state custody, the market will resolve to ""Yes"".

Transporting Nicolás Maduro to another location of custody (e.g., a different prison, court, or hospital within the correctional system) will not suffice to resolve this market to ""Yes"". 

Temporary outings from prison for purposes such as testifying in court or before Congress, while still under the custody of correctional authorities, will not count as a release.

The primary resolution source for this market will be official information from government authorities or corrections departments; however, a consensus of credible reporting may also be used."
1096292,4,Venezuela crisis & US action,"Nicolás Maduro released from custody by January 9, 2026?","This market will resolve to ""Yes"" if Nicolás Maduro is released from custody by the listed date, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

If Nicolás Maduro is released but remains under house arrest, the market will still resolve to ""Yes"".

If Nicolás Maduro is released on parole, bond, or any other condition that results in them leaving state custody, the market will resolve to ""Yes"".

Transporting Nicolás Maduro to another location of custody (e.g., a different prison, court, or hospital within the correctional system) will not suffice to resolve this market to ""Yes"". 

Temporary outings from prison for purposes such as testifying in court or before Congress, while still under the custody of correctional authorities, will not count as a release.

The primary resolution source for this market will be official information from government authorities or corrections departments; however, a consensus of credible reporting may also be used."
1096293,4,Venezuela crisis & US action,"Nicolás Maduro released from custody by January 31, 2026?","This market will resolve to ""Yes"" if Nicolás Maduro is released from custody by the listed date, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

If Nicolás Maduro is released but remains under house arrest, the market will still resolve to ""Yes"".

If Nicolás Maduro is released on parole, bond, or any other condition that results in them leaving state custody, the market will resolve to ""Yes"".

Transporting Nicolás Maduro to another location of custody (e.g., a different prison, court, or hospital within the correctional system) will not suffice to resolve this market to ""Yes"". 

Temporary outings from prison for purposes such as testifying in court or before Congress, while still under the custody of correctional authorities, will not count as a release.

The primary resolution source for this market will be official information from government authorities or corrections departments; however, a consensus of credible reporting may also be used."
522057,3,Russia-Ukraine ceasefire & peace process,"Ukraine recognizes Russian sovereignty over its territory by December 31, 2025?","This market will resolve to ""Yes"" if a deal in which Ukraine agrees to formally recognize Russian sovereignty over any UN-recognized Ukrainian territory is reached between the Russian Federation and Ukraine by December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”.

The deal must be a publicly announced mutual agreement. 

If such an agreement is officially reached before the resolution date, this market will resolve to ""Yes"", regardless of if/when the agreement goes into effect.

An agreement by Ukraine formally recognizing Russian sovereignty over any UN-recognized Ukrainian territory for any amount of time will count.

An agreement by Ukraine formally recognizing Russian sovereignty over any UN-recognized Ukrainian territory as a precondition of a more comprehensive peace process or deal will qualify, even if the agreement is not finalized or part of a formalized peace deal. The September 8, 1995, “Agreed Basic Principles” between Bosnia and Yugoslavia, which recognized the borders and sovereignty of Bosnia and Herzegovina, and was later formalized through the Dayton Peace Agreement, is an example of a qualifying agreement.

An official unilateral pledge by Ukraine formally recognizing Russian sovereignty over any UN-recognized Ukrainian territory will qualify for a “Yes” resolution even if not part of an agreement with Russia.

The April 19, 2013, Brussels Agreement between Serbia and Kosovo, in which Serbia recognized Kosovo’s de facto administration but did not formally grant de jure recognition, would not be considered a qualifying agreement under this market, as this market requires formal recognition of sovereignty rather than acknowledgment of administrative control.

The primary resolution source for this market will be an official announcement by Ukraine and/or the Russian Federation, however, an overwhelming consensus of credible reporting confirming an agreement has been reached will also qualify."
610379,3,Russia-Ukraine ceasefire & peace process,"Ukraine recognizes Russian sovereignty over its territory by June 30, 2026?","This market will resolve to ""Yes"" if a deal in which Ukraine agrees to formally recognize Russian sovereignty over any UN-recognized Ukrainian territory is reached between the Russian Federation and Ukraine by June 30, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

The deal must be a publicly announced mutual agreement. 

If such an agreement is officially reached before the resolution date, this market will resolve to ""Yes"", regardless of if/when the agreement goes into effect.

An agreement by Ukraine formally recognizing Russian sovereignty over any UN-recognized Ukrainian territory for any amount of time will count.

An agreement by Ukraine formally recognizing Russian sovereignty over any UN-recognized Ukrainian territory as a precondition of a more comprehensive peace process or deal will qualify, even if the agreement is not finalized or part of a formalized peace deal. The September 8, 1995, “Agreed Basic Principles” between Bosnia and Yugoslavia, which recognized the borders and sovereignty of Bosnia and Herzegovina, and was later formalized through the Dayton Peace Agreement, is an example of a qualifying agreement.

An official unilateral pledge by Ukraine formally recognizing Russian sovereignty over any UN-recognized Ukrainian territory will qualify for a “Yes” resolution even if not part of an agreement with Russia.

The April 19, 2013, Brussels Agreement between Serbia and Kosovo, in which Serbia recognized Kosovo’s de facto administration but did not formally grant de jure recognition, would not be considered a qualifying agreement under this market, as this market requires formal recognition of sovereignty rather than acknowledgment of administrative control.

The primary resolution source for this market will be an official announcement by Ukraine and/or the Russian Federation, however, an overwhelming consensus of credible reporting confirming an agreement has been reached will also qualify."
1323364,3,Russia-Ukraine ceasefire & peace process,"Ukraine recognizes Russian sovereignty over its territory by December 31, 2026?","This market will resolve to ""Yes"" if a deal in which Ukraine agrees to formally recognize Russian sovereignty over any UN-recognized Ukrainian territory is reached between the Russian Federation and Ukraine by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

The deal must be a publicly announced mutual agreement. 

If such an agreement is officially reached before the resolution date, this market will resolve to ""Yes"", regardless of if/when the agreement goes into effect.

An agreement by Ukraine formally recognizing Russian sovereignty over any UN-recognized Ukrainian territory for any amount of time will count.

An agreement by Ukraine formally recognizing Russian sovereignty over any UN-recognized Ukrainian territory as a precondition of a more comprehensive peace process or deal will qualify, even if the agreement is not finalized or part of a formalized peace deal. The September 8, 1995, “Agreed Basic Principles” between Bosnia and Yugoslavia, which recognized the borders and sovereignty of Bosnia and Herzegovina, and was later formalized through the Dayton Peace Agreement, is an example of a qualifying agreement.

An official unilateral pledge by Ukraine formally recognizing Russian sovereignty over any UN-recognized Ukrainian territory will qualify for a “Yes” resolution even if not part of an agreement with Russia.

The April 19, 2013, Brussels Agreement between Serbia and Kosovo, in which Serbia recognized Kosovo’s de facto administration but did not formally grant de jure recognition, would not be considered a qualifying agreement under this market, as this market requires formal recognition of sovereignty rather than acknowledgment of administrative control.

The primary resolution source for this market will be an official announcement by Ukraine and/or the Russian Federation, however, an overwhelming consensus of credible reporting confirming an agreement has been reached will also qualify."
1097352,4,Venezuela crisis & US action,Another US strike on Venezuela by January 31?,"This market will resolve to ""Yes"" if a US-initiated drone, missile, or air strike on Venezuelan soil is announced or credibly reported to have occurred by the listed date ET. Otherwise, this market will resolve to ""No"".

For the purposes of this market, a qualifying ""strike"" is defined as the use of aerial bombs, drones, or missiles (including FPV and ATGM strikes as well as cruise or ballistic missiles) launched by any United States operatives, including military forces, intelligence agencies, or other U.S. government operatives, that physically impact ground territory within Venezuela.

A strike on any area within the terrestrial territory (including rivers, lakes, ports, but excluding territorial sea) of Venezuela counts.

Missiles or drones that are intercepted and surface-to-air missile strikes will not be sufficient for a ""Yes"" resolution, regardless of whether they land on Venezuelan territory or cause damage.

Actions such as artillery fire, small arms fire, ground incursions, naval shelling, or cyberattacks will not qualify.

Any strike occurring during this market’s timeframe that is claimed by either Donald Trump or the U.S. government will qualify.

The primary resolution source will be a consensus of credible reporting.

This market will remain open until the end of the second day after the resolution time. If the date/time of a qualifying strike cannot be confirmed by a consensus of credible reporting by that time, it will resolve to ""No"" regardless of whether a strike was later confirmed to have taken place."
1097350,4,Venezuela crisis & US action,Another US strike on Venezuela by January 17?,"This market will resolve to ""Yes"" if a US-initiated drone, missile, or air strike on Venezuelan soil is announced or credibly reported to have occurred by the listed date ET. Otherwise, this market will resolve to ""No"".

For the purposes of this market, a qualifying ""strike"" is defined as the use of aerial bombs, drones, or missiles (including FPV and ATGM strikes as well as cruise or ballistic missiles) launched by any United States operatives, including military forces, intelligence agencies, or other U.S. government operatives, that physically impact ground territory within Venezuela.

A strike on any area within the terrestrial territory (including rivers, lakes, ports, but excluding territorial sea) of Venezuela counts.

Missiles or drones that are intercepted and surface-to-air missile strikes will not be sufficient for a ""Yes"" resolution, regardless of whether they land on Venezuelan territory or cause damage.

Actions such as artillery fire, small arms fire, ground incursions, naval shelling, or cyberattacks will not qualify.

Any strike occurring during this market’s timeframe that is claimed by either Donald Trump or the U.S. government will qualify.

The primary resolution source will be a consensus of credible reporting.

This market will remain open until the end of the second day after the resolution time. If the date/time of a qualifying strike cannot be confirmed by a consensus of credible reporting by that time, it will resolve to ""No"" regardless of whether a strike was later confirmed to have taken place."
1107423,4,Venezuela crisis & US action,Another US strike on Venezuela by March 31?,"This market will resolve to ""Yes"" if a US-initiated drone, missile, or air strike on Venezuelan soil is announced or credibly reported to have occurred by the listed date ET. Otherwise, this market will resolve to ""No"".

For the purposes of this market, a qualifying ""strike"" is defined as the use of aerial bombs, drones, or missiles (including FPV and ATGM strikes as well as cruise or ballistic missiles) launched by any United States operatives, including military forces, intelligence agencies, or other U.S. government operatives, that physically impact ground territory within Venezuela.

A strike on any area within the terrestrial territory (including rivers, lakes, ports, but excluding territorial sea) of Venezuela counts.

Missiles or drones that are intercepted and surface-to-air missile strikes will not be sufficient for a ""Yes"" resolution, regardless of whether they land on Venezuelan territory or cause damage.

Actions such as artillery fire, small arms fire, ground incursions, naval shelling, or cyberattacks will not qualify.

Any strike occurring during this market’s timeframe that is claimed by either Donald Trump or the U.S. government will qualify.

The primary resolution source will be a consensus of credible reporting.

This market will remain open until the end of the second day after the resolution time. If the date/time of a qualifying strike cannot be confirmed by a consensus of credible reporting by that time, it will resolve to ""No"" regardless of whether a strike was later confirmed to have taken place."
1107424,4,Venezuela crisis & US action,Another US strike on Venezuela by December 31?,"This market will resolve to ""Yes"" if a US-initiated drone, missile, or air strike on Venezuelan soil is announced or credibly reported to have occurred by the listed date ET. Otherwise, this market will resolve to ""No"".

For the purposes of this market, a qualifying ""strike"" is defined as the use of aerial bombs, drones, or missiles (including FPV and ATGM strikes as well as cruise or ballistic missiles) launched by any United States operatives, including military forces, intelligence agencies, or other U.S. government operatives, that physically impact ground territory within Venezuela.

A strike on any area within the terrestrial territory (including rivers, lakes, ports, but excluding territorial sea) of Venezuela counts.

Missiles or drones that are intercepted and surface-to-air missile strikes will not be sufficient for a ""Yes"" resolution, regardless of whether they land on Venezuelan territory or cause damage.

Actions such as artillery fire, small arms fire, ground incursions, naval shelling, or cyberattacks will not qualify.

Any strike occurring during this market’s timeframe that is claimed by either Donald Trump or the U.S. government will qualify.

The primary resolution source will be a consensus of credible reporting.

This market will remain open until the end of the second day after the resolution time. If the date/time of a qualifying strike cannot be confirmed by a consensus of credible reporting by that time, it will resolve to ""No"" regardless of whether a strike was later confirmed to have taken place."
1096279,4,Venezuela crisis & US action,Another US strike on Venezuela by January 10?,"This market will resolve to ""Yes"" if a US-initiated drone, missile, or air strike on Venezuelan soil is announced or credibly reported to have occurred by the listed date ET. Otherwise, this market will resolve to ""No"".

For the purposes of this market, a qualifying ""strike"" is defined as the use of aerial bombs, drones, or missiles (including FPV and ATGM strikes as well as cruise or ballistic missiles) launched by any United States operatives, including military forces, intelligence agencies, or other U.S. government operatives, that physically impact ground territory within Venezuela.

A strike on any area within the terrestrial territory (including rivers, lakes, ports, but excluding territorial sea) of Venezuela counts.

Missiles or drones that are intercepted and surface-to-air missile strikes will not be sufficient for a ""Yes"" resolution, regardless of whether they land on Venezuelan territory or cause damage.

Actions such as artillery fire, small arms fire, ground incursions, naval shelling, or cyberattacks will not qualify.

Any strike occurring during this market’s timeframe that is claimed by either Donald Trump or the U.S. government will qualify.

The primary resolution source will be a consensus of credible reporting.

This market will remain open until the end of the second day after the resolution time. If the date/time of a qualifying strike cannot be confirmed by a consensus of credible reporting by that time, it will resolve to ""No"" regardless of whether a strike was later confirmed to have taken place."
566493,0,Russia-Ukraine territorial control,Will Russia capture Lyman by December 31?,"This market will resolve to “Yes” if, according to the ISW map, Russia captures the Lyman railroad station located on Vulytsya Pryvokzalʹna by December 31, 2025, at 11:59 PM ET.

The railroad station will be considered captured if any part of the train station icon is shaded red on the ISW map (https://storymaps.arcgis.com/stories/36a7f6a6f5a9448496de641cf64bd375) by the resolution date. If the area is not shaded red by December 31, 2025, 11:59 PM ET, the market will resolve to “No”.

If Russia comes into control of this territory as a result of a negotiated settlement, this will qualify for a 'Yes' resolution, regardless of whether it is shaded red in the ISW map. An announcement of a negotiated settlement which gives Russia de jure control will not qualify. Actual control must be established.

Once Russia captures the railroad station, any subsequent loss of control will not be considered towards the resolution of this market.

Train Station Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station+zoom.png

Train Station Location in Lyman: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station.jpeg

Lyman Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman.jpeg

Location on Google maps: https://maps.app.goo.gl/zeVSXaeDH93mF2WPA

The primary resolution source for this market will be the ISW Ukraine map. If the ISW map is rendered unavailable, information from DeepStateMap (https://deepstatemap.live/) may be used. If information from both the ISW and DeepStateMap are rendered permanently unavailable, a consensus of credible reporting may be used.

Note: Any temporary glitches or errors in the map will not be considered."
642531,0,Russia-Ukraine territorial control,Will Russia capture Lyman by November 30?,"This market will resolve to “Yes” if, according to the ISW map, Russia captures the Lyman railroad station located on Vulytsya Pryvokzalʹna by November 30, 2025, at 11:59 PM ET.

The railroad station will be considered captured if any part of the train station icon is shaded red on the ISW map (https://storymaps.arcgis.com/stories/36a7f6a6f5a9448496de641cf64bd375) by the resolution date. If the area is not shaded red by November 30, 2025, 11:59 PM ET, the market will resolve to “No”.

If Russia comes into control of this territory as a result of a negotiated settlement, this will qualify for a 'Yes' resolution, regardless of whether it is shaded red in the ISW map. An announcement of a negotiated settlement which gives Russia de jure control will not qualify. Actual control must be established.

Once Russia captures the railroad station, any subsequent loss of control will not be considered towards the resolution of this market.

Train Station Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station+zoom.png

Train Station Location in Lyman: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station.jpeg

Lyman Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman.jpeg

Location on Google maps: https://maps.app.goo.gl/zeVSXaeDH93mF2WPA

The primary resolution source for this market will be the ISW Ukraine map. If the ISW map is rendered unavailable, information from DeepStateMap (https://deepstatemap.live/) may be used. If information from both the ISW and DeepStateMap are rendered permanently unavailable, a consensus of credible reporting may be used.

Note: Any temporary glitches or errors in the map will not be considered."
1006892,0,Russia-Ukraine territorial control,"Will Russia capture Lyman by March 31, 2026?","This market will resolve to “Yes” if, according to the ISW map, Russia captures the Lyman railroad station located on Vulytsya Pryvokzalʹna by March 31, 2026, at 11:59 PM ET.

The railroad station will be considered captured if any part of the train station icon is shaded red on the ISW map (https://storymaps.arcgis.com/stories/36a7f6a6f5a9448496de641cf64bd375) by the resolution date. If the area is not shaded red by March 31, 2026, 11:59 PM ET, the market will resolve to “No”.

For any change on the ISW map to qualify for this market’s resolution, the relevant shading indicating Russian control must persist through the next full ISW daily update cycle. If ISW skips a day, shading must persist until the next finalized ISW update is published, regardless of the date. Any continuous shading which reflects either “Assessed Russian Control”, “Assessed Russian Advance In Ukraine”, or “Assessed Russian Gains in the Past 24 Hours” will qualify. “Assessed Russian Infiltration Areas in Ukraine” will not qualify.

If Russia comes into control of this territory as a result of a negotiated settlement, this will qualify for a 'Yes' resolution, regardless of whether it is shaded red in the ISW map. An announcement of a negotiated settlement which gives Russia de jure control will not qualify. Actual control must be established.

Once Russia captures the railroad station, any subsequent loss of control will not be considered towards the resolution of this market.

Train Station Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station+zoom.png

Train Station Location in Lyman: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station.jpeg

Lyman Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman.jpeg

Location on Google maps: https://maps.app.goo.gl/zeVSXaeDH93mF2WPA

The primary resolution source for this market will be the ISW Ukraine map. If the ISW map is rendered unavailable, information from DeepStateMap (https://deepstatemap.live/) may be used. If information from both the ISW and DeepStateMap are rendered permanently unavailable, a consensus of credible reporting may be used.

Note: Any temporary glitches or errors in the map will not be considered."
1006891,0,Russia-Ukraine territorial control,"Will Russia capture Lyman by January 31, 2026?","This market will resolve to “Yes” if, according to the ISW map, Russia captures the Lyman railroad station located on Vulytsya Pryvokzalʹna by January 31, 2026, at 11:59 PM ET.

The railroad station will be considered captured if any part of the train station icon is shaded red on the ISW map (https://storymaps.arcgis.com/stories/36a7f6a6f5a9448496de641cf64bd375) by the resolution date. If the area is not shaded red by January 31, 2026, 11:59 PM ET, the market will resolve to “No”.

For any change on the ISW map to qualify for this market’s resolution, the relevant shading indicating Russian control must persist through the next full ISW daily update cycle. If ISW skips a day, shading must persist until the next finalized ISW update is published, regardless of the date. Any continuous shading which reflects either “Assessed Russian Control”, “Assessed Russian Advance In Ukraine”, or “Assessed Russian Gains in the Past 24 Hours” will qualify. “Assessed Russian Infiltration Areas in Ukraine” will not qualify.

If Russia comes into control of this territory as a result of a negotiated settlement, this will qualify for a 'Yes' resolution, regardless of whether it is shaded red in the ISW map. An announcement of a negotiated settlement which gives Russia de jure control will not qualify. Actual control must be established.

Once Russia captures the railroad station, any subsequent loss of control will not be considered towards the resolution of this market.

Train Station Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station+zoom.png

Train Station Location in Lyman: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station.jpeg

Lyman Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman.jpeg

Location on Google maps: https://maps.app.goo.gl/zeVSXaeDH93mF2WPA

The primary resolution source for this market will be the ISW Ukraine map. If the ISW map is rendered unavailable, information from DeepStateMap (https://deepstatemap.live/) may be used. If information from both the ISW and DeepStateMap are rendered permanently unavailable, a consensus of credible reporting may be used.

Note: Any temporary glitches or errors in the map will not be considered."
1249612,0,Russia-Ukraine territorial control,"Will Russia capture Lyman by February 28, 2026?","This market will resolve to “Yes” if, according to the ISW map, Russia captures the Lyman railroad station located on Vulytsya Pryvokzalʹna by February 28, 2026, at 11:59 PM ET.

The railroad station will be considered captured if any part of the train station icon is shaded red on the ISW map (https://storymaps.arcgis.com/stories/36a7f6a6f5a9448496de641cf64bd375) by the resolution date. If the area is not shaded red by February 28, 2026, 11:59 PM ET, the market will resolve to “No”.

For any change on the ISW map to qualify for this market’s resolution, the relevant shading indicating Russian control must persist through the next full ISW daily update cycle. If ISW skips a day, shading must persist until the next finalized ISW update is published, regardless of the date. Any continuous shading which reflects either “Assessed Russian Control”, “Assessed Russian Advance In Ukraine”, or “Assessed Russian Gains in the Past 24 Hours” will qualify. “Assessed Russian Infiltration Areas in Ukraine” will not qualify.

If Russia comes into control of this territory as a result of a negotiated settlement, this will qualify for a 'Yes' resolution, regardless of whether it is shaded red in the ISW map. An announcement of a negotiated settlement which gives Russia de jure control will not qualify. Actual control must be established.

Once Russia captures the railroad station, any subsequent loss of control will not be considered towards the resolution of this market.

Train Station Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station+zoom.png

Train Station Location in Lyman: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station.jpeg

Lyman Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman.jpeg

Location on Google maps: https://maps.app.goo.gl/zeVSXaeDH93mF2WPA

The primary resolution source for this market will be the ISW Ukraine map. If the ISW map is rendered unavailable, information from DeepStateMap (https://deepstatemap.live/) may be used. If information from both the ISW and DeepStateMap are rendered permanently unavailable, a consensus of credible reporting may be used.

Note: Any temporary glitches or errors in the map will not be considered."
1397269,0,Russia-Ukraine territorial control,"Will Russia capture Lyman by June 30, 2026?","This market will resolve to “Yes” if, according to the ISW map, Russia captures the Lyman railroad station located on Vulytsya Pryvokzalʹna by June 30, 2026, at 11:59 PM ET.

The railroad station will be considered captured if any part of the train station icon is shaded red on the ISW map (https://storymaps.arcgis.com/stories/36a7f6a6f5a9448496de641cf64bd375) by the resolution date. If the area is not shaded red by June 30, 2026, 11:59 PM ET, the market will resolve to “No”.

For any change on the ISW map to qualify for this market’s resolution, the relevant shading indicating Russian control must persist through the next full ISW daily update cycle. If ISW skips a day, shading must persist until the next finalized ISW update is published, regardless of the date. Any continuous shading which reflects either “Assessed Russian Control”, “Assessed Russian Advance In Ukraine”, or “Assessed Russian Gains in the Past 24 Hours” will qualify. “Assessed Russian Infiltration Areas in Ukraine” will not qualify.

If Russia comes into control of this territory as a result of a negotiated settlement, this will qualify for a 'Yes' resolution, regardless of whether it is shaded red in the ISW map. An announcement of a negotiated settlement which gives Russia de jure control will not qualify. Actual control must be established.

Once Russia captures the railroad station, any subsequent loss of control will not be considered towards the resolution of this market.

Train Station Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station+zoom.png

Train Station Location in Lyman: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman+train+station.jpeg

Lyman Location: https://polymarket-upload.s3.us-east-2.amazonaws.com/lyman.jpeg

Location on Google maps: https://maps.app.goo.gl/zeVSXaeDH93mF2WPA

The primary resolution source for this market will be the ISW Ukraine map. If the ISW map is rendered unavailable, information from DeepStateMap (https://deepstatemap.live/) may be used. If information from both the ISW and DeepStateMap are rendered permanently unavailable, a consensus of credible reporting may be used.

Note: Any temporary glitches or errors in the map will not be considered."
