market_id,slug,question,n_outcomes
691635,will-trump-pardon-donald-brodie-before-2027,Will Trump pardon Donald Brodie before 2027?,1
691634,will-trump-pardon-stefan-brodie-before-2027,Will Trump pardon Stefan Brodie before 2027?,1
951551,will-trump-pardon-keonne-rodriguez-before-2027,Will Trump pardon Keonne Rodriguez before 2027?,1
1090816,will-trump-pardon-martin-shkreli-before-2027,Will Trump pardon Martin Shkreli before 2027?,1
1106424,will-trump-pardon-nicolas-maduro-before-2027,Will Trump pardon Nicolas Maduro before 2027?,1
593984,will-trump-endorse-ken-paxton-for-tx-sen-by-nov-2-2026-et,Will Trump endorse Ken Paxton for TX-Sen by Nov 2 2026 ET?,1
593986,will-trump-endorse-winsome-earle-sears-for-va-gov-by-nov-2-2025-et,Will Trump endorse Winsome Earle-Sears for VA-Gov by Nov 2 2025 ET?,1
593988,will-trump-endorse-susan-collins-for-me-sen-by-nov-2-2026-et,Will Trump endorse Susan Collins for ME-Sen by Nov 2 2026 ET?,1
593983,will-trump-endorse-john-cornyn-for-tx-sen-by-nov-2-2026-et,Will Trump endorse John Cornyn for TX-Sen by Nov 2 2026 ET?,1
593985,will-trump-endorse-andy-barr-for-ky-sen-by-nov-2-2026-et,Will Trump endorse Andy Barr for KY-Sen by Nov 2 2026 ET?,1
593987,will-trump-endorse-steve-hilton-in-ca-gov-for-nov-2-2026-et,Will Trump endorse Steve Hilton in CA-Gov for Nov 2 2026 ET?,1
593989,will-trump-endorse-lindsey-graham-for-sc-sen-by-nov-2-2026-et,Will Trump endorse Lindsey Graham for SC-Sen by Nov 2 2026 ET?,1
1397832,prince-andrew-sentenced-to-prison,Prince Andrew sentenced to prison?,1
687270,claudia-sheinbaum-out-as-president-of-mexico-by-january-31,Claudia Sheinbaum out as President of Mexico by January 31?,1
648896,claudia-sheinbaum-out-as-president-of-mexico-by-june-30-791,Claudia Sheinbaum out as President of Mexico by June 30?,1
1430556,claudia-sheinbaum-out-as-president-of-mexico-by-december-31,Claudia Sheinbaum out as President of Mexico by December 31?,1
908035,will-dave-bronson-advance-from-the-2026-alaska-governor-primary-election,Will Dave Bronson advance from the 2026 Alaska Governor primary election?,1
908037,will-nancy-dahlstrom-advance-from-the-2026-alaska-governor-primary-election,Will Nancy Dahlstrom advance from the 2026 Alaska Governor primary election?,1
908039,will-matt-heilala-advance-from-the-2026-alaska-governor-primary-election,Will Matt Heilala advance from the 2026 Alaska Governor primary election?,1
908041,will-hank-kroll-advance-from-the-2026-alaska-governor-primary-election,Will Hank Kroll advance from the 2026 Alaska Governor primary election?,1
908043,will-treg-taylor-advance-from-the-2026-alaska-governor-primary-election,Will Treg Taylor advance from the 2026 Alaska Governor primary election?,1
908045,will-tom-begich-advance-from-the-2026-alaska-governor-primary-election,Will Tom Begich advance from the 2026 Alaska Governor primary election?,1
908034,will-click-bishop-advance-from-the-2026-alaska-governor-primary-election,Will Click Bishop advance from the 2026 Alaska Governor primary election?,1
908036,will-adam-crum-advance-from-the-2026-alaska-governor-primary-election,Will Adam Crum advance from the 2026 Alaska Governor primary election?,1
908038,will-edna-devries-advance-from-the-2026-alaska-governor-primary-election,Will Edna DeVries advance from the 2026 Alaska Governor primary election?,1
908040,will-shelley-hughes-advance-from-the-2026-alaska-governor-primary-election,Will Shelley Hughes advance from the 2026 Alaska Governor primary election?,1
908042,will-james-parkin-advance-from-the-2026-alaska-governor-primary-election,Will James Parkin advance from the 2026 Alaska Governor primary election?,1
908044,will-bernadette-wilson-advance-from-the-2026-alaska-governor-primary-election,Will Bernadette Wilson advance from the 2026 Alaska Governor primary election?,1
908046,will-matt-claman-advance-from-the-2026-alaska-governor-primary-election,Will Matt Claman advance from the 2026 Alaska Governor primary election?,1
1829855,will-jonathan-kreiss-tomkins-advance-from-the-2026-alaska-governor-primary-election,Will Jonathan Kreiss-Tomkins advance from the 2026 Alaska Governor primary election?,1
1829854,will-bruce-walden-advance-from-the-2026-alaska-governor-primary-election,Will Bruce Walden advance from the 2026 Alaska Governor primary election?,1
1845700,will-the-no-to-ten-million-switzerland-initiative-be-approved-in-switzerlands-june-14-2026-popular-vote,"Will the No to ten million Switzerland initiative be approved in Switzerland’s June 14, 2026 popular vote?",1
1845701,will-the-referendum-on-the-civilian-service-act-be-approved-in-switzerlands-june-14-2026-popular-vote,"Will the Referendum on the Civilian Service Act be approved in Switzerland’s June 14, 2026 popular vote?",1
2098364,trump-renames-ice-to-nice-by-june-30,Trump renames ICE to NICE by June 30?,1
2243625,trump-renames-ice-to-nice-by-december-31,Trump renames ICE to NICE by December 31?,1
1193650,will-the-2026-midterm-elections-happen-as-scheduled,Will the 2026 Midterm Elections happen as scheduled?,1
1329554,save-act-signed-into-law-in-2026,H.R. 22 (SAVE Act) signed into law in 2026?,1
593973,will-bernie-endorse-kshama-sawant-for-wa-09-by-nov-2-2026-et,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,1
593975,will-bernie-endorse-antonio-delgado-for-ny-gov-by-nov-2-2026-et,Will Bernie endorse Antonio Delgado for NY-Gov by Nov 2 2026 ET?,1
593977,will-bernie-endorse-alan-grayson-for-fl-sen-nov-2-2026-et,Will Bernie endorse Alan Grayson for FL-Sen Nov 2 2026 ET?,1
593972,will-bernie-endorse-james-talarico-for-tx-sen-by-nov-2-2026-et,Will Bernie endorse James Talarico for TX-Sen by Nov 2 2026 ET?,1
593974,will-bernie-endorse-dan-osborn-for-ne-sen-by-nov-2-2026-et,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,1
593976,will-bernie-endorse-omar-fateh-in-minneapolis-mayor-for-nov-3-2026-et,Will Bernie endorse Omar Fateh in Minneapolis Mayor for Nov 3 2026 ET?,1
593978,will-bernie-endorse-zach-wahls-for-ia-sen-nov-2-2026-et,Will Bernie endorse Zach Wahls for IA-Sen Nov 2 2026 ET?,1
1450214,trump-declares-election-interference-national-emergency,Trump declares election interference national emergency? ,1
1900410,pete-hegseth-impeached-by-june-30,Pete Hegseth impeached by June 30?,1
665359,poilievre-out-as-leader-of-conservatives-before-2027,"Poilievre out as leader of Conservatives by December 31, 2026?",1
2109074,james-comey-sentenced-to-prison-in-2026,James Comey sentenced to Prison in 2026?,1
1571919,will-the-social-democrats-be-part-of-the-next-government-of-denmark,Will the Social Democrats be part of the next Government of Denmark?,1
1571921,will-denmark-democrats-be-part-of-the-next-government-of-denmark,Will Denmark Democrats be part of the next Government of Denmark?,1
1571923,will-liberal-alliance-be-part-of-the-next-government-of-denmark,Will Liberal Alliance be part of the next Government of Denmark?,1
1571925,will-conservative-peoples-party-be-part-of-the-next-government-of-denmark,Will Conservative People’s Party be part of the next Government of Denmark?,1
1571927,will-danish-peoples-party-be-part-of-the-next-government-of-denmark,Will Danish People’s Party be part of the next Government of Denmark?,1
1571929,will-the-alternative-be-part-of-the-next-government-of-denmark,Will The Alternative be part of the next Government of Denmark?,1
1571931,will-union-party-be-part-of-the-next-government-of-denmark,Will Union Party be part of the next Government of Denmark?,1
1571933,will-inuit-ataqatigiit-be-part-of-the-next-government-of-denmark,Will Inuit Ataqatigiit be part of the next Government of Denmark?,1
1571920,will-venstre-be-part-of-the-next-government-of-denmark,Will Venstre be part of the next Government of Denmark?,1
1571922,will-green-left-be-part-of-the-next-government-of-denmark,Will Green Left be part of the next Government of Denmark?,1
1571924,will-moderates-be-part-of-the-next-government-of-denmark,Will Moderates be part of the next Government of Denmark?,1
1571926,will-redgreen-alliance-be-part-of-the-next-government-of-denmark,Will Red–Green Alliance be part of the next Government of Denmark?,1
1571928,will-danish-social-liberal-party-be-part-of-the-next-government-of-denmark,Will Danish Social Liberal Party be part of the next Government of Denmark?,1
1571930,will-citizens-party-be-part-of-the-next-government-of-denmark,Will Citizens’ Party be part of the next Government of Denmark?,1
1571932,will-the-social-democratic-party-faroe-islands-be-part-of-the-next-government-of-denmark,Will the Social Democratic Party (Faroe Islands) be part of the next Government of Denmark?,1
1571934,will-naleraq-be-part-of-the-next-government-of-denmark,Will Naleraq be part of the next Government of Denmark?,1
1060867,republican-trifecta-with-supermajority-in-the-senate,Republicans win Trifecta with Senate Supermajority in midterms?,1
1302038,will-alberta-vote-for-independence-in-2026,Will Alberta vote for independence in 2026?,1
648378,billionaire-one-time-wealth-tax-on-california-ballot,Billionaire one-time wealth tax on California ballot?,1
2134416,andy-burnham-out-as-mayor-of-greater-manchester-by-may-31,Andy Burnham out as Mayor of Greater Manchester by May 31?,1
2370467,andy-burnham-out-as-mayor-of-greater-manchester-by-june-30,Andy Burnham out as Mayor of Greater Manchester by June 30?,1
1319902,will-anyone-be-charged-over-epstein-disclosures,Will anyone be charged over Epstein disclosures?,1
1999808,peru-general-election-invalidated-by-june-30,Peru General Election invalidated by June 30?,1
1809418,scotus-strikes-down-trumps-birthright-citizenship-eo,SCOTUS strikes down Trump's Birthright Citizenship EO?,1
637910,will-mitch-mcconnell-resign-from-the-senate-before-his-term-ends,Will Mitch McConnell step down from the Senate before his term ends?,1
2116863,will-james-comey-be-arrested-before-2027,Will James Comey be arrested before 2027?,1
2116865,will-john-brennan-be-arrested-before-2027,Will John Brennan be arrested before 2027?,1
2116867,will-james-clapper-be-arrested-before-2027,Will James Clapper be arrested before 2027?,1
2116869,will-adam-schiff-be-arrested-before-2027,Will Adam Schiff be arrested before 2027?,1
2116871,will-hillary-clinton-be-arrested-before-2027,Will Hillary Clinton be arrested before 2027?,1
2116873,will-loretta-lynch-be-arrested-before-2027,Will Loretta Lynch be arrested before 2027?,1
2116875,will-candace-owens-be-arrested-before-2027,Will Candace Owens be arrested before 2027?,1
2116877,will-benjamin-netanyahu-be-arrested-before-2027,Will Benjamin Netanyahu be arrested before 2027?,1
2116879,will-barack-obama-be-arrested-before-2027,Will Barack Obama be arrested before 2027?,1
2116881,will-tom-homan-be-arrested-before-2027,Will Tom Homan be arrested before 2027?,1
2116883,will-brandon-johnson-be-arrested-before-2027,Will Brandon Johnson be arrested before 2027?,1
2116885,will-lee-jun-seok-be-arrested-before-2027,Will Lee Jun-seok be arrested before 2027?,1
2116864,will-anthony-fauci-be-arrested-before-2027,Will Anthony Fauci be arrested before 2027?,1
2116866,will-mahmoud-khalil-be-arrested-before-2027,Will Mahmoud Khalil be arrested before 2027?,1
2116868,will-jos-luis-rodrguez-zapatero-be-arrested-before-2027,Will José Luis Rodríguez Zapatero be arrested before 2027?,1
2116870,will-letitia-james-be-arrested-before-2027,Will Letitia James be arrested before 2027?,1
2116872,will-bill-clinton-be-arrested-before-2027,Will Bill Clinton be arrested before 2027?,1
2116874,will-susan-rice-be-arrested-before-2027,Will Susan Rice be arrested before 2027?,1
2116876,will-gavin-newsom-be-arrested-before-2027,Will Gavin Newsom be arrested before 2027?,1
2116878,will-john-kerry-be-arrested-before-2027,Will John Kerry be arrested before 2027?,1
2116880,will-pam-bondi-be-arrested-before-2027,Will Pam Bondi be arrested before 2027?,1
2116882,will-kash-patel-be-arrested-before-2027,Will Kash Patel be arrested before 2027?,1
2116884,will-lisa-cook-be-arrested-before-2027,Will Lisa Cook be arrested before 2027?,1
2116886,will-joe-biden-be-arrested-before-2027,Will Joe Biden be arrested before 2027?,1
1426251,will-the-defiance-act-become-law-this-year,Will the DEFIANCE Act become law this year?,1
1426253,will-the-housing-for-the-21st-century-act-become-law-this-year,Will the Housing for the 21st Century Act become law this year?,1
1426255,will-the-self-drive-act-become-law-this-year,Will the SELF DRIVE Act become law this year?,1
1426257,will-filmtv-production-expensing-become-law-this-year,Will Film/TV production expensing become law this year?,1
1426259,will-export-control-chip-security-become-law-this-year,Will Export-control chip security become law this year?,1
1426261,will-data-center-utility-cost-protection-become-law-this-year,Will Data center utility cost protection become law this year?,1
1426263,will-trump-airport-become-law-this-year,Will Trump Airport become law this year?,1
1426250,will-2pt50-coin-become-law-this-year,Will $2.50 Coin become law this year?,1
1426252,will-fisa-section-702-reauthorization-become-law-this-year,Will FISA Section 702 reauthorization become law this year?,1
1426254,will-the-critical-minerals-stockpile-become-law-this-year,Will the Critical-minerals stockpile become law this year?,1
1426256,will-the-smithsonian-womens-history-museum-become-law-this-year,Will the Smithsonian Women’s History Museum become law this year?,1
1426258,will-credit-card-routing-competition-become-law-this-year,Will Credit-card routing competition become law this year?,1
1426260,will-ai-chip-export-licensing-become-law-this-year,Will AI-chip export licensing become law this year?,1
1426262,will-the-shower-act-become-law-this-year,Will the SHOWER Act become law this year?,1
535741,mike-johnson-out-as-speaker-in-2025,Mike Johnson out as Speaker by December 31?,1
623964,mike-johnson-out-as-speaker-by-march-31,Mike Johnson out as Speaker by March 31?,1
813506,mike-johnson-out-as-speaker-by-december-31,Mike Johnson out as Speaker by December 31?,1
813505,mike-johnson-out-as-speaker-by-june-30,Mike Johnson out as Speaker by June 30?,1
688127,will-the-uk-designate-the-irgc-a-terrorist-organization-by-june-30,Will the UK designate the IRGC a terrorist organization by June 30? ,1
2117171,will-trump-say-dog-in-may,"Will Trump say ""Dog"" in May?",1
2117173,will-trump-say-bird-in-may,"Will Trump say ""Bird"" in May?",1
2117175,will-trump-say-eagle-in-may,"Will Trump say ""Eagle"" in May?",1
2117177,will-trump-say-giraffe-in-may,"Will Trump say ""Giraffe"" in May?",1
2117179,will-trump-say-tiger-in-may,"Will Trump say ""Tiger"" in May?",1
2117181,will-trump-say-hippo-or-hippopotamus-in-may,"Will Trump say ""Hippo"" or ""Hippopotamus"" in May?",1
2117183,will-trump-say-panther-in-may,"Will Trump say ""Panther"" in May?",1
2117185,will-trump-say-elephant-in-may,"Will Trump say ""Elephant"" in May?",1
2117187,will-trump-say-whale-in-may,"Will Trump say ""Whale"" in May?",1
2117189,will-trump-say-snake-in-may,"Will Trump say ""Snake"" in May?",1
2117191,will-trump-say-kangaroo-in-may,"Will Trump say ""Kangaroo"" in May?",1
2117193,will-trump-say-deer-in-may,"Will Trump say ""Deer"" in May?",1
2117195,will-trump-say-goat-in-may,"Will Trump say ""Goat"" in May?",1
2117197,will-trump-say-bear-in-may,"Will Trump say ""Bear"" in May?",1
2117199,will-trump-say-turkey-in-may,"Will Trump say ""Turkey"" or ""Turkiye"" in May?",1
2117172,will-trump-say-cat-in-may-431,"Will Trump say ""Cat"" in May?",1
2117174,will-trump-say-fish-in-may,"Will Trump say ""Fish"" in May?",1
2117176,will-trump-say-hawk-in-may,"Will Trump say ""Hawk"" in May?",1
2117178,will-trump-say-mosquito-in-may,"Will Trump say ""Mosquito"" in May?",1
2117180,will-trump-say-rabbit-or-bunny-in-may,"Will Trump say ""Rabbit"" or ""Bunny"" in May?",1
2117182,will-trump-say-lion-in-may,"Will Trump say ""Lion"" in May?",1
2117184,will-trump-say-pig-in-may,"Will Trump say ""Pig"" in May?",1
2117186,will-trump-say-wolf-in-may,"Will Trump say ""Wolf"" in May?",1
2117188,will-trump-say-chicken-in-may,"Will Trump say ""Chicken"" in May?",1
2117190,will-trump-say-shark-in-may,"Will Trump say ""Shark"" in May?",1
2117192,will-trump-say-bull-in-may,"Will Trump say ""Bull"" in May?",1
2117194,will-trump-say-frog-in-may,"Will Trump say ""Frog"" in May?",1
2117196,will-trump-say-mouse-in-may,"Will Trump say ""Mouse"" in May?",1
2117198,will-trump-say-turtle-in-may,"Will Trump say ""Turtle"" in May?",1
651326,will-gavin-newsom-announce-a-presidential-run-by-december-31-2025,"Will Gavin Newsom announce a Presidential run by December 31, 2025?",1
651327,will-gavin-newsom-announce-a-presidential-run-by-december-31-2026,"Will Gavin Newsom announce a Presidential run by December 31, 2026?",1
700785,another-canada-election-called-by-june-30,Another Canada election called by June 30?,1
1125087,any-brazil-stf-justice-removed-by-impeachment-before-2027,Any Brazil STF Justice removed by impeachment before 2027?,1
665368,will-trumps-approval-rating-hit-40-in-2026,Will Trump's approval rating hit 40% in 2026?,1
665369,will-trumps-approval-rating-hit-35-in-2026,Will Trump's approval rating hit 35% in 2026?,1
665370,will-trumps-approval-rating-hit-30-in-2026,Will Trump's approval rating hit 30% in 2026?,1
665371,will-trumps-approval-rating-hit-25-in-2026,Will Trump's approval rating hit 25% in 2026?,1
665372,will-trumps-approval-rating-hit-20-in-2026,Will Trump's approval rating hit 20% in 2026?,1
2069953,will-nathalie-arthaud-be-on-the-ballot-for-the-2027-french-presidential-election,Will Nathalie Arthaud be on the ballot for the 2027 French presidential election?,1
2069963,will-jrme-guedj-be-on-the-ballot-for-the-2027-french-presidential-election,Will Jérôme Guedj be on the ballot for the 2027 French presidential election?,1
2069961,will-delphine-batho-be-on-the-ballot-for-the-2027-french-presidential-election,Will Delphine Batho be on the ballot for the 2027 French presidential election?,1
2069984,will-michel-edouard-leclerc-be-on-the-ballot-for-the-2027-french-presidential-election,Will Michel-Edouard Leclerc be on the ballot for the 2027 French presidential election?,1
2069978,will-karim-bouamrane-be-on-the-ballot-for-the-2027-french-presidential-election,Will Karim Bouamrane be on the ballot for the 2027 French presidential election?,1
2070039,will-philippe-de-villiers-be-on-the-ballot-for-the-2027-french-presidential-election,Will Philippe de Villiers be on the ballot for the 2027 French presidential election?,1
2070028,will-manuel-valls-be-on-the-ballot-for-the-2027-french-presidential-election,Will Manuel Valls be on the ballot for the 2027 French presidential election?,1
2070037,will-matthieu-pigasse-be-on-the-ballot-for-the-2027-french-presidential-election,Will Matthieu Pigasse be on the ballot for the 2027 French presidential election?,1
2070047,will-bally-bagayoko-be-on-the-ballot-for-the-2027-french-presidential-election,Will Bally Bagayoko be on the ballot for the 2027 French presidential election?,1
2070038,will-juan-branco-be-on-the-ballot-for-the-2027-french-presidential-election,Will Juan Branco be on the ballot for the 2027 French presidential election?,1
2070036,will-teddy-riner-be-on-the-ballot-for-the-2027-french-presidential-election,Will Teddy Riner be on the ballot for the 2027 French presidential election?,1
2054223,will-marine-le-pen-be-on-the-ballot-for-the-2027-french-presidential-election,Will Marine Le Pen be on the ballot for the 2027 French presidential election?,1
2054224,will-jordan-bardella-be-on-the-ballot-for-the-2027-french-presidential-election,Will Jordan Bardella be on the ballot for the 2027 French presidential election?,1
2054225,will-ric-zemmour-be-on-the-ballot-for-the-2027-french-presidential-election,Will Éric Zemmour be on the ballot for the 2027 French presidential election?,1
2054226,will-douard-philippe-be-on-the-ballot-for-the-2027-french-presidential-election,Will Édouard Philippe be on the ballot for the 2027 French presidential election?,1
2054227,will-david-lisnard-be-on-the-ballot-for-the-2027-french-presidential-election,Will David Lisnard be on the ballot for the 2027 French presidential election?,1
2054228,will-xavier-bertrand-be-on-the-ballot-for-the-2027-french-presidential-election,Will Xavier Bertrand be on the ballot for the 2027 French presidential election?,1
2054229,will-laurent-wauquiez-be-on-the-ballot-for-the-2027-french-presidential-election,Will Laurent Wauquiez be on the ballot for the 2027 French presidential election?,1
2054230,will-franois-ruffin-be-on-the-ballot-for-the-2027-french-presidential-election,Will François Ruffin be on the ballot for the 2027 French presidential election?,1
2054231,will-gabriel-attal-be-on-the-ballot-for-the-2027-french-presidential-election,Will Gabriel Attal be on the ballot for the 2027 French presidential election?,1
2054232,will-bruno-retailleau-be-on-the-ballot-for-the-2027-french-presidential-election,Will Bruno Retailleau be on the ballot for the 2027 French presidential election?,1
2054233,will-franois-hollande-be-on-the-ballot-for-the-2027-french-presidential-election,Will François Hollande be on the ballot for the 2027 French presidential election?,1
2054234,will-raphal-glucksmann-be-on-the-ballot-for-the-2027-french-presidential-election,Will Raphaël Glucksmann be on the ballot for the 2027 French presidential election?,1
2054235,will-jean-luc-mlenchon-be-on-the-ballot-for-the-2027-french-presidential-election,Will Jean-Luc Mélenchon be on the ballot for the 2027 French presidential election?,1
2054236,will-marine-tondelier-be-on-the-ballot-for-the-2027-french-presidential-election,Will Marine Tondelier be on the ballot for the 2027 French presidential election?,1
2054237,will-fabien-roussel-be-on-the-ballot-for-the-2027-french-presidential-election,Will Fabien Roussel be on the ballot for the 2027 French presidential election?,1
2054238,will-olivier-faure-be-on-the-ballot-for-the-2027-french-presidential-election,Will Olivier Faure be on the ballot for the 2027 French presidential election?,1
2054239,will-dominique-de-villepin-be-on-the-ballot-for-the-2027-french-presidential-election,Will Dominique de Villepin be on the ballot for the 2027 French presidential election?,1
2054240,will-sgolne-royal-be-on-the-ballot-for-the-2027-french-presidential-election,Will Ségolène Royal be on the ballot for the 2027 French presidential election?,1
2054241,will-franois-asselineau-be-on-the-ballot-for-the-2027-french-presidential-election,Will François Asselineau be on the ballot for the 2027 French presidential election?,1
2054242,will-clmentine-autain-be-on-the-ballot-for-the-2027-french-presidential-election,Will Clémentine Autain be on the ballot for the 2027 French presidential election?,1
2054243,will-nicolas-dupont-aignan-be-on-the-ballot-for-the-2027-french-presidential-election,Will Nicolas Dupont-Aignan be on the ballot for the 2027 French presidential election?,1
2054244,will-michel-barnier-be-on-the-ballot-for-the-2027-french-presidential-election,Will Michel Barnier be on the ballot for the 2027 French presidential election?,1
2054245,will-valrie-pcresse-be-on-the-ballot-for-the-2027-french-presidential-election,Will Valérie Pécresse be on the ballot for the 2027 French presidential election?,1
2054246,will-franois-bayrou-be-on-the-ballot-for-the-2027-french-presidential-election,Will François Bayrou be on the ballot for the 2027 French presidential election?,1
2054247,will-lisabeth-borne-be-on-the-ballot-for-the-2027-french-presidential-election,Will Élisabeth Borne be on the ballot for the 2027 French presidential election?,1
2054248,will-yal-braun-pivet-be-on-the-ballot-for-the-2027-french-presidential-election,Will Yaël Braun-Pivet be on the ballot for the 2027 French presidential election?,1
2054249,will-jean-castex-be-on-the-ballot-for-the-2027-french-presidential-election,Will Jean Castex be on the ballot for the 2027 French presidential election?,1
2054250,will-grald-darmanin-be-on-the-ballot-for-the-2027-french-presidential-election,Will Gérald Darmanin be on the ballot for the 2027 French presidential election?,1
2054251,will-carole-delga-be-on-the-ballot-for-the-2027-french-presidential-election,Will Carole Delga be on the ballot for the 2027 French presidential election?,1
2054252,will-bernard-cazeneuve-be-on-the-ballot-for-the-2027-french-presidential-election,Will Bernard Cazeneuve be on the ballot for the 2027 French presidential election?,1
2054253,will-manuel-bompard-be-on-the-ballot-for-the-2027-french-presidential-election,Will Manuel Bompard be on the ballot for the 2027 French presidential election?,1
2054254,will-mathilde-panot-be-on-the-ballot-for-the-2027-french-presidential-election,Will Mathilde Panot be on the ballot for the 2027 French presidential election?,1
2054255,will-sarah-knafo-be-on-the-ballot-for-the-2027-french-presidential-election,Will Sarah Knafo be on the ballot for the 2027 French presidential election?,1
2054256,will-sbastien-lecornu-be-on-the-ballot-for-the-2027-french-presidential-election,Will Sébastien Lecornu be on the ballot for the 2027 French presidential election?,1
2054257,will-jean-michel-fauvergue-be-on-the-ballot-for-the-2027-french-presidential-election,Will Jean-Michel Fauvergue be on the ballot for the 2027 French presidential election?,1
665504,cap-on-gambling-loss-deductions-repealed-before-2027,Cap on gambling loss deductions repealed before 2027?,1
601920,will-any-presidential-candidate-win-outright-in-the-first-round-of-the-brazil-election,Will any presidential candidate win outright in the first round of the Brazil election?,1
1542455,save-america-act-becomes-law-by-march-31-2026,"SAVE America Act becomes law by March 31, 2026?",1
1542456,save-america-act-becomes-law-by-june-30-2026,"SAVE America Act becomes law by June 30, 2026?",1
2370272,jd-vance-out-as-vp-by-june-30,JD Vance out as VP by June 30?,1
2370271,jd-vance-out-as-vp-by-june-15,JD Vance out as VP by June 15?,1
2370273,jd-vance-out-as-vp-by-december-31,JD Vance out as VP by December 31?,1
negrisk::101101,evt::aca-credits-extended-house-winner-2026,ACA credits extended & House Winner 2026?,5
negrisk::101106,evt::another-us-government-shutdown-house-winner-2026,Another US government shutdown & House Winner 2026?,5
negrisk::101229,evt::iowa-governor-democratic-primary-winner,Iowa Governor Democratic Primary Winner,30
negrisk::101245,evt::maine-governor-democratic-primary-winner,Maine Governor Democratic Primary Winner,34
negrisk::101766,evt::south-carolina-governor-republican-primary-winner-784,South Carolina Governor Republican Primary Winner,21
negrisk::101773,evt::south-dakota-governor-republican-primary-winner,South Dakota Governor Republican Primary Winner,20
negrisk::101799,evt::tennessee-governor-democratic-primary-winner,Tennessee Governor Democratic Primary Winner,20
negrisk::101813,evt::maryland-governor-republican-primary-winner,Maryland Governor Republican Primary Winner,34
negrisk::101822,evt::vermont-governor-democratic-primary-winner,Vermont Governor Democratic Primary Winner,18
negrisk::101830,evt::wisconsin-governor-republican-primary-winner,Wisconsin Governor Republican Primary Winner,24
negrisk::101856,evt::how-many-republican-governors-after-the-2026-midterm-elections,How many Republican Governors after the 2026 midterm elections?,7
negrisk::101865,evt::minnesota-governor-republican-primary-winner,Minnesota Governor Republican Primary Winner,36
negrisk::101980,evt::how-many-republican-senators-not-running-in-2026,How many Republican Senators not running in 2026?,9
negrisk::103166,evt::republican-house-seats-after-the-2026-midterm-elections,Republican House seats after the 2026 midterm elections?,10
negrisk::106049,evt::armenia-parliamentary-election-winner,Armenia Parliamentary Election Winner,36
negrisk::106193,evt::republican-senate-seats-after-the-2026-midterm-elections-927,Republican Senate seats after the 2026 midterm elections?,11
negrisk::106510,evt::peru-senate-election-winner,Peru Senate Election Winner,20
negrisk::106511,evt::peru-chamber-of-deputies-election-winner,Peru Chamber of Deputies Election Winner,20
negrisk::106520,evt::peru-presidential-election-winner,Peru Presidential Election Winner,49
negrisk::106954,evt::latvian-parliamentary-election-winner,Latvian Parliamentary Election Winner,36
negrisk::111063,evt::louisiana-republican-senate-primary-winner-889,Louisiana Republican Senate Primary Winner,38
negrisk::117770,evt::parties-advancing-from-the-california-governor-primary,Parties advancing from the California Governor primary?,4
negrisk::166435,evt::next-prime-minister-of-sweden,Next Prime Minister of Sweden,36
negrisk::166459,evt::next-prime-minister-of-slovenia,Next Prime Minister of Slovenia,31
negrisk::166780,evt::bulgaria-presidential-election,Bulgaria Presidential Election,40
negrisk::189700,evt::of-seats-won-by-pt-in-2026-thailand-legislative-election,# of seats won by PT in 2026 Thailand Legislative Election?,7
negrisk::190905,evt::ca-15-house-election-winner,CA-15 House Election Winner,8
negrisk::190906,evt::ca-16-house-election-winner,CA-16 House Election Winner,8
negrisk::190915,evt::ca-28-house-election-winner,CA-28 House Election Winner,8
negrisk::191399,evt::fl-01-house-election-winner,FL-01 House Election Winner,8
negrisk::191525,evt::ms-01-house-election-winner,MS-01 House Election Winner,8
negrisk::191595,evt::ok-03-house-election-winner,OK-03 House Election Winner,8
negrisk::191669,evt::va-06-house-election-winner,VA-06 House Election Winner,8
negrisk::191682,evt::wi-02-house-election-winner,WI-02 House Election Winner,8
negrisk::191690,evt::wv-02-house-election-winner,WV-02 House Election Winner,8
negrisk::199763,evt::next-uk-prime-minister-in-2026-122,Next UK Prime Minister in 2026?,61
negrisk::204539,evt::sachsen-anhalt-parliamentary-election-winner,Sachsen-Anhalt Parliamentary Election Winner,34
negrisk::204566,evt::mecklenburg-vorpommern-parliamentary-election-winner,Mecklenburg-Vorpommern Parliamentary Election Winner,24
negrisk::204972,evt::brazil-presidential-election-first-round-2nd-place,Brazil Presidential Election First Round: 2nd Place,32
negrisk::204973,evt::brazil-presidential-election-first-round-3rd-place,Brazil Presidential Election First Round: 3rd Place,32
negrisk::205029,evt::brazil-presidential-election-first-round-margin-of-victory,Brazil Presidential Election First Round: Margin of Victory,11
negrisk::205176,evt::next-brazil-senate-election-most-seats-won,Next Brazil Senate Election: Most Seats Won,39
negrisk::233322,evt::next-prime-minister-of-denmark-after-parliamentary-election,Next Prime Minister of Denmark?,33
negrisk::243734,evt::new-jersey-republican-senate-primary-winner,New Jersey Republican Senate Primary Winner,24
negrisk::246044,evt::texas-senate-republican-primary-runoff-margin-of-victory,Texas Senate Republican Primary Runoff Margin of Victory,9
negrisk::246152,evt::turnout-in-texas-senate-republican-primary-runoff,Turnout in Texas Senate Republican Primary Runoff,9
negrisk::289908,evt::next-senate-majority-leader-485,Next Senate Majority Leader?,64
