market_id,micro_group_id,group_label,relationship,rank,confidence,rationale
701718,crypto-24,Dogecoin dip (down) thresholds [fixed-window],IMPLIES,3,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
2132840,crypto-25,Dogecoin reach (up) thresholds [monthly],IMPLIES,0,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
2132841,crypto-25,Dogecoin reach (up) thresholds [monthly],IMPLIES,1,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
2132842,crypto-25,Dogecoin reach (up) thresholds [monthly],IMPLIES,2,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701708,crypto-26,Dogecoin reach (up) thresholds [fixed-window],IMPLIES,0,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701709,crypto-26,Dogecoin reach (up) thresholds [fixed-window],IMPLIES,1,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701710,crypto-26,Dogecoin reach (up) thresholds [fixed-window],IMPLIES,2,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701711,crypto-26,Dogecoin reach (up) thresholds [fixed-window],IMPLIES,3,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701712,crypto-26,Dogecoin reach (up) thresholds [fixed-window],IMPLIES,4,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701713,crypto-26,Dogecoin reach (up) thresholds [fixed-window],IMPLIES,5,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701714,crypto-26,Dogecoin reach (up) thresholds [fixed-window],IMPLIES,6,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701715,crypto-26,Dogecoin reach (up) thresholds [fixed-window],IMPLIES,7,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701716,crypto-26,Dogecoin reach (up) thresholds [fixed-window],IMPLIES,8,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701717,crypto-26,Dogecoin reach (up) thresholds [fixed-window],IMPLIES,9,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701907,crypto-27,Plasma dip (down) thresholds [fixed-window],IMPLIES,0,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701906,crypto-27,Plasma dip (down) thresholds [fixed-window],IMPLIES,1,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701905,crypto-27,Plasma dip (down) thresholds [fixed-window],IMPLIES,2,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701904,crypto-27,Plasma dip (down) thresholds [fixed-window],IMPLIES,3,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701903,crypto-27,Plasma dip (down) thresholds [fixed-window],IMPLIES,4,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
704314,crypto-28,Plasma dip (down) thresholds [fixed-window],IMPLIES,0,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
704313,crypto-28,Plasma dip (down) thresholds [fixed-window],IMPLIES,1,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701897,crypto-29,Plasma reach (up) thresholds [fixed-window],IMPLIES,0,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701898,crypto-29,Plasma reach (up) thresholds [fixed-window],IMPLIES,1,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701899,crypto-29,Plasma reach (up) thresholds [fixed-window],IMPLIES,2,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701900,crypto-29,Plasma reach (up) thresholds [fixed-window],IMPLIES,3,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701901,crypto-29,Plasma reach (up) thresholds [fixed-window],IMPLIES,4,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701902,crypto-29,Plasma reach (up) thresholds [fixed-window],IMPLIES,5,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
704527,crypto-30,Plasma reach (up) thresholds [fixed-window],IMPLIES,0,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
704524,crypto-30,Plasma reach (up) thresholds [fixed-window],IMPLIES,1,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
704521,crypto-30,Plasma reach (up) thresholds [fixed-window],IMPLIES,2,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
704497,crypto-30,Plasma reach (up) thresholds [fixed-window],IMPLIES,3,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701808,crypto-31,Ethena dip (down) thresholds [fixed-window],IMPLIES,0,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701807,crypto-31,Ethena dip (down) thresholds [fixed-window],IMPLIES,1,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701806,crypto-31,Ethena dip (down) thresholds [fixed-window],IMPLIES,2,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701805,crypto-31,Ethena dip (down) thresholds [fixed-window],IMPLIES,3,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701804,crypto-31,Ethena dip (down) thresholds [fixed-window],IMPLIES,4,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701803,crypto-31,Ethena dip (down) thresholds [fixed-window],IMPLIES,5,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701791,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,0,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701792,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,1,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701793,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,2,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701794,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,3,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701795,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,4,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701796,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,5,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701797,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,6,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701798,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,7,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701799,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,8,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701800,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,9,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701801,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,10,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701802,crypto-32,Ethena reach (up) thresholds [fixed-window],IMPLIES,11,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701875,crypto-33,Pump.fun dip (down) thresholds [fixed-window],IMPLIES,0,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701874,crypto-33,Pump.fun dip (down) thresholds [fixed-window],IMPLIES,1,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701873,crypto-33,Pump.fun dip (down) thresholds [fixed-window],IMPLIES,2,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701872,crypto-33,Pump.fun dip (down) thresholds [fixed-window],IMPLIES,3,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701871,crypto-33,Pump.fun dip (down) thresholds [fixed-window],IMPLIES,4,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701858,crypto-34,Pump.fun reach (up) thresholds [fixed-window],IMPLIES,0,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701859,crypto-34,Pump.fun reach (up) thresholds [fixed-window],IMPLIES,1,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701860,crypto-34,Pump.fun reach (up) thresholds [fixed-window],IMPLIES,2,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701861,crypto-34,Pump.fun reach (up) thresholds [fixed-window],IMPLIES,3,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701862,crypto-34,Pump.fun reach (up) thresholds [fixed-window],IMPLIES,4,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701863,crypto-34,Pump.fun reach (up) thresholds [fixed-window],IMPLIES,5,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701865,crypto-34,Pump.fun reach (up) thresholds [fixed-window],IMPLIES,6,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701867,crypto-34,Pump.fun reach (up) thresholds [fixed-window],IMPLIES,7,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701868,crypto-34,Pump.fun reach (up) thresholds [fixed-window],IMPLIES,8,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701869,crypto-34,Pump.fun reach (up) thresholds [fixed-window],IMPLIES,9,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701870,crypto-34,Pump.fun reach (up) thresholds [fixed-window],IMPLIES,10,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701770,crypto-35,BNB dip (down) thresholds [fixed-window],IMPLIES,0,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701769,crypto-35,BNB dip (down) thresholds [fixed-window],IMPLIES,1,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701768,crypto-35,BNB dip (down) thresholds [fixed-window],IMPLIES,2,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701767,crypto-35,BNB dip (down) thresholds [fixed-window],IMPLIES,3,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701766,crypto-35,BNB dip (down) thresholds [fixed-window],IMPLIES,4,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701765,crypto-35,BNB dip (down) thresholds [fixed-window],IMPLIES,5,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701764,crypto-35,BNB dip (down) thresholds [fixed-window],IMPLIES,6,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701757,crypto-36,BNB reach (up) thresholds [fixed-window],IMPLIES,0,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701758,crypto-36,BNB reach (up) thresholds [fixed-window],IMPLIES,1,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701759,crypto-36,BNB reach (up) thresholds [fixed-window],IMPLIES,2,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701760,crypto-36,BNB reach (up) thresholds [fixed-window],IMPLIES,3,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701761,crypto-36,BNB reach (up) thresholds [fixed-window],IMPLIES,4,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701762,crypto-36,BNB reach (up) thresholds [fixed-window],IMPLIES,5,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701763,crypto-36,BNB reach (up) thresholds [fixed-window],IMPLIES,6,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701850,crypto-37,Zcash dip (down) thresholds [fixed-window],IMPLIES,0,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701849,crypto-37,Zcash dip (down) thresholds [fixed-window],IMPLIES,1,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701848,crypto-37,Zcash dip (down) thresholds [fixed-window],IMPLIES,2,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701847,crypto-37,Zcash dip (down) thresholds [fixed-window],IMPLIES,3,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701846,crypto-37,Zcash dip (down) thresholds [fixed-window],IMPLIES,4,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701845,crypto-37,Zcash dip (down) thresholds [fixed-window],IMPLIES,5,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701839,crypto-38,Zcash reach (up) thresholds [fixed-window],IMPLIES,0,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701840,crypto-38,Zcash reach (up) thresholds [fixed-window],IMPLIES,1,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701841,crypto-38,Zcash reach (up) thresholds [fixed-window],IMPLIES,2,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701842,crypto-38,Zcash reach (up) thresholds [fixed-window],IMPLIES,3,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701843,crypto-38,Zcash reach (up) thresholds [fixed-window],IMPLIES,4,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701844,crypto-38,Zcash reach (up) thresholds [fixed-window],IMPLIES,5,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701896,crypto-39,Aster dip (down) thresholds [fixed-window],IMPLIES,0,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701895,crypto-39,Aster dip (down) thresholds [fixed-window],IMPLIES,1,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701894,crypto-39,Aster dip (down) thresholds [fixed-window],IMPLIES,2,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701893,crypto-39,Aster dip (down) thresholds [fixed-window],IMPLIES,3,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701892,crypto-39,Aster dip (down) thresholds [fixed-window],IMPLIES,4,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701886,crypto-40,Aster reach (up) thresholds [fixed-window],IMPLIES,0,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701887,crypto-40,Aster reach (up) thresholds [fixed-window],IMPLIES,1,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701888,crypto-40,Aster reach (up) thresholds [fixed-window],IMPLIES,2,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701889,crypto-40,Aster reach (up) thresholds [fixed-window],IMPLIES,3,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701890,crypto-40,Aster reach (up) thresholds [fixed-window],IMPLIES,4,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701891,crypto-40,Aster reach (up) thresholds [fixed-window],IMPLIES,5,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701931,crypto-41,Uniswap (UNI) dip (down) thresholds [fixed-window],IMPLIES,0,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701930,crypto-41,Uniswap (UNI) dip (down) thresholds [fixed-window],IMPLIES,1,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701929,crypto-41,Uniswap (UNI) dip (down) thresholds [fixed-window],IMPLIES,2,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
701922,crypto-42,Uniswap (UNI) reach (up) thresholds [fixed-window],IMPLIES,0,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701923,crypto-42,Uniswap (UNI) reach (up) thresholds [fixed-window],IMPLIES,1,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701924,crypto-42,Uniswap (UNI) reach (up) thresholds [fixed-window],IMPLIES,2,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701925,crypto-42,Uniswap (UNI) reach (up) thresholds [fixed-window],IMPLIES,3,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701926,crypto-42,Uniswap (UNI) reach (up) thresholds [fixed-window],IMPLIES,4,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701927,crypto-42,Uniswap (UNI) reach (up) thresholds [fixed-window],IMPLIES,5,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
701928,crypto-42,Uniswap (UNI) reach (up) thresholds [fixed-window],IMPLIES,6,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
1067841,crypto-43,Lighter dip (down) thresholds [fixed-window],IMPLIES,0,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
1067840,crypto-43,Lighter dip (down) thresholds [fixed-window],IMPLIES,1,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
1067839,crypto-43,Lighter dip (down) thresholds [fixed-window],IMPLIES,2,high,"Same metric, lower (deeper) threshold strictly implies higher; monotone ladder."
1067835,crypto-44,Lighter reach (up) thresholds [fixed-window],IMPLIES,0,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
1067836,crypto-44,Lighter reach (up) thresholds [fixed-window],IMPLIES,1,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
1067837,crypto-44,Lighter reach (up) thresholds [fixed-window],IMPLIES,2,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
1067838,crypto-44,Lighter reach (up) thresholds [fixed-window],IMPLIES,3,high,"Same metric, higher threshold strictly implies lower; monotone YES-ladder."
1393326,crypto-45,Predict.fun launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1393325,crypto-45,Predict.fun launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1393324,crypto-45,Predict.fun launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1393323,crypto-45,Predict.fun launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1393322,crypto-45,Predict.fun launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1393321,crypto-45,Predict.fun launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1393320,crypto-45,Predict.fun launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1393319,crypto-45,Predict.fun launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
1393318,crypto-45,Predict.fun launch FDV threshold ladder,IMPLIES,8,high,Same token launch FDV; higher FDV threshold implies lower ones.
1393317,crypto-45,Predict.fun launch FDV threshold ladder,IMPLIES,9,high,Same token launch FDV; higher FDV threshold implies lower ones.
1393316,crypto-45,Predict.fun launch FDV threshold ladder,IMPLIES,10,high,Same token launch FDV; higher FDV threshold implies lower ones.
2090563,crypto-46,Printr launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
2090562,crypto-46,Printr launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
2090561,crypto-46,Printr launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
2090560,crypto-46,Printr launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
2090559,crypto-46,Printr launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
2090558,crypto-46,Printr launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
2090557,crypto-46,Printr launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
2090556,crypto-46,Printr launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
2090555,crypto-46,Printr launch FDV threshold ladder,IMPLIES,8,high,Same token launch FDV; higher FDV threshold implies lower ones.
2090554,crypto-46,Printr launch FDV threshold ladder,IMPLIES,9,high,Same token launch FDV; higher FDV threshold implies lower ones.
920407,crypto-47,Variational launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
920406,crypto-47,Variational launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
920405,crypto-47,Variational launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
920404,crypto-47,Variational launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
920403,crypto-47,Variational launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
920402,crypto-47,Variational launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1028586,crypto-47,Variational launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1356656,crypto-47,Variational launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
1861361,crypto-47,Variational launch FDV threshold ladder,IMPLIES,8,high,Same token launch FDV; higher FDV threshold implies lower ones.
1861376,crypto-47,Variational launch FDV threshold ladder,IMPLIES,9,high,Same token launch FDV; higher FDV threshold implies lower ones.
1287622,crypto-48,Abstract launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1287621,crypto-48,Abstract launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1287620,crypto-48,Abstract launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1287619,crypto-48,Abstract launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1287618,crypto-48,Abstract launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1287617,crypto-48,Abstract launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1287616,crypto-48,Abstract launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1287615,crypto-48,Abstract launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
1287614,crypto-48,Abstract launch FDV threshold ladder,IMPLIES,8,high,Same token launch FDV; higher FDV threshold implies lower ones.
1363513,crypto-49,Cap launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1363512,crypto-49,Cap launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1363511,crypto-49,Cap launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1322382,crypto-49,Cap launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1322381,crypto-49,Cap launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1322380,crypto-49,Cap launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1322379,crypto-49,Cap launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1322378,crypto-49,Cap launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
1322377,crypto-49,Cap launch FDV threshold ladder,IMPLIES,8,high,Same token launch FDV; higher FDV threshold implies lower ones.
704278,crypto-50,Ostium launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
704277,crypto-50,Ostium launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
704276,crypto-50,Ostium launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
704275,crypto-50,Ostium launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
704274,crypto-50,Ostium launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1113919,crypto-50,Ostium launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1113920,crypto-50,Ostium launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
2365844,crypto-50,Ostium launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
2365843,crypto-50,Ostium launch FDV threshold ladder,IMPLIES,8,high,Same token launch FDV; higher FDV threshold implies lower ones.
680664,crypto-51,StandX launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
680662,crypto-51,StandX launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
680656,crypto-51,StandX launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
676520,crypto-51,StandX launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
676519,crypto-51,StandX launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
676518,crypto-51,StandX launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
676517,crypto-51,StandX launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1299974,crypto-51,StandX launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
1370033,crypto-51,StandX launch FDV threshold ladder,IMPLIES,8,high,Same token launch FDV; higher FDV threshold implies lower ones.
1485765,crypto-52,Cambria launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1485764,crypto-52,Cambria launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1485763,crypto-52,Cambria launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1485762,crypto-52,Cambria launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1485761,crypto-52,Cambria launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
1485760,crypto-52,Cambria launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
1485759,crypto-52,Cambria launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
1485758,crypto-52,Cambria launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
716909,crypto-53,Felix Protocol launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
716908,crypto-53,Felix Protocol launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
716907,crypto-53,Felix Protocol launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
716906,crypto-53,Felix Protocol launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
716905,crypto-53,Felix Protocol launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
716904,crypto-53,Felix Protocol launch FDV threshold ladder,IMPLIES,5,high,Same token launch FDV; higher FDV threshold implies lower ones.
732179,crypto-53,Felix Protocol launch FDV threshold ladder,IMPLIES,6,high,Same token launch FDV; higher FDV threshold implies lower ones.
732180,crypto-53,Felix Protocol launch FDV threshold ladder,IMPLIES,7,high,Same token launch FDV; higher FDV threshold implies lower ones.
1294074,crypto-54,Hurupay launch FDV threshold ladder,IMPLIES,0,high,Same token launch FDV; higher FDV threshold implies lower ones.
1294073,crypto-54,Hurupay launch FDV threshold ladder,IMPLIES,1,high,Same token launch FDV; higher FDV threshold implies lower ones.
1294072,crypto-54,Hurupay launch FDV threshold ladder,IMPLIES,2,high,Same token launch FDV; higher FDV threshold implies lower ones.
1294071,crypto-54,Hurupay launch FDV threshold ladder,IMPLIES,3,high,Same token launch FDV; higher FDV threshold implies lower ones.
1294070,crypto-54,Hurupay launch FDV threshold ladder,IMPLIES,4,high,Same token launch FDV; higher FDV threshold implies lower ones.
